"Site","GenSiteID","GenID","size_2013","size_2014","size_2015","size_2016","size_2017","size_2018","size_2019","Fate_2013","Fate_2014","Fate_2015","Fate_2016","Fate_2017","Fate_2018"
"FR39","FR39_1095",1095,77.7565097206392,0,0,77.7565097206392,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1098",1098,116.904582122576,0,0,116.904582122576,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1101",1101,50.0879472711499,0,0,50.0879472711499,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1102",1102,210.850144340257,0,0,210.850144340257,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1103",1103,18.8872279132152,0,0,18.8872279132152,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1104",1104,90.1027063219184,0,0,90.1027063219184,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1105",1105,376.926929350312,0,0,376.926929350312,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1106",1106,55.4188877903778,0,0,55.4188877903778,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1107",1107,41.0286189041186,0,0,41.0286189041186,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1108",1108,15.7148277269262,0,0,15.7148277269262,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1109",1109,66.8820451645456,0,0,66.8820451645456,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1110",1110,90.0209434305192,0,0,90.0209434305192,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1112",1112,46.702963567223,0,0,46.702963567223,0,0,0,"BC","BC","recruit","AD","AD","AD"
